Time_s,Voltage_V,Current_A,Power_W,DTB_Temp_C,TC0_Temp_C,TC1_Temp_C
14.454,3.605,0.000,0.000,28.90,2288.90,33.88
22.617,3.605,0.000,0.000,28.90,2288.89,34.18
